Date/Time,CPU Usage %,Memory Available
2022-04-03 12:54:00.947880,1,22.02295303
2022-04-03 12:54:11.397384,1.2,22.02380371
2022-04-03 12:54:21.795759,1.6,22.01332855
2022-04-03 12:54:32.314249,1,22.01681519
2022-04-03 12:54:42.784566,1.4,22.01472473
2022-04-03 12:54:53.333754,2.6,22.00320435
2022-04-03 12:55:03.764351,1.9,21.99821854
2022-04-03 12:55:14.244532,2,21.99394226
2022-04-03 12:55:24.650390,3,21.99014664
2022-04-03 12:55:35.094529,5.9,21.852108
2022-04-03 12:55:45.511184,4.6,21.8744812
2022-04-03 12:55:56.428542,2.9,21.93853378
2022-04-03 12:56:06.818844,2.9,21.94259644
2022-04-03 12:56:17.248639,3.8,21.95061111
2022-04-03 12:56:27.741200,4.1,21.95223999
2022-04-03 12:56:38.171179,4,21.95126724
2022-04-03 12:56:48.594531,4.1,21.94800186
2022-04-03 12:56:58.996103,4.8,21.95568085
2022-04-03 12:57:09.417873,3.7,21.96001816
2022-04-03 12:57:19.847846,3.4,21.96544266
2022-04-03 12:57:30.283467,3.3,21.9684639
2022-04-03 12:57:40.684095,3.3,21.97079468
2022-04-03 12:57:51.371193,4.1,21.94609451
2022-04-03 12:58:01.809939,3.3,21.95354462
2022-04-03 12:58:12.244451,3.3,21.95519638
2022-04-03 12:58:22.649027,3.3,21.95501709
2022-04-03 12:58:33.087829,3.4,21.95166779
2022-04-03 12:58:43.624516,3.5,21.94298935
2022-04-03 12:58:54.111709,3.5,21.95558929
2022-04-03 12:59:04.585445,3.6,21.95362854
2022-04-03 12:59:14.991732,3.4,21.9512291
2022-04-03 12:59:25.428130,3.4,21.95007324
2022-04-03 12:59:35.921183,3.3,21.95143509
2022-04-03 12:59:46.366904,3.6,21.95149231
2022-04-03 12:59:56.847849,3.4,21.9587326
2022-04-03 13:00:07.263956,3.5,21.95911026
2022-04-03 13:00:17.699518,3.5,21.95718002
2022-04-03 13:00:28.163602,3.6,21.95061493
2022-04-03 13:00:38.591711,3.6,21.94393539
2022-04-03 13:00:49.011151,4.4,21.92932892
2022-04-03 13:00:59.580057,3.5,21.93537903
2022-04-03 13:01:09.997841,3.6,21.94960785
2022-04-03 13:01:20.384509,3.5,21.94861603
2022-04-03 13:01:30.871170,4.6,21.91904449
2022-04-03 13:01:41.343177,3.5,21.92382431
2022-04-03 13:01:51.763978,3.7,21.92669678
2022-04-03 13:02:02.192391,3.2,21.9413414
2022-04-03 13:02:12.694498,3.6,21.95055771
2022-04-03 13:02:23.116343,3.7,21.9375267
2022-04-03 13:02:33.581143,6.8,21.82555008
2022-04-03 13:02:43.992710,5.7,21.86252594
2022-04-03 13:02:54.575177,7,21.75502777
2022-04-03 13:03:05.004527,5.9,21.78303146
2022-04-03 13:03:15.468957,2.4,21.81144333
2022-04-03 13:03:25.890961,2.5,21.83639526
2022-04-03 13:03:36.293239,3.3,21.81691742
2022-04-03 13:03:46.734196,12,21.48868179
2022-04-03 13:03:57.291128,12.8,21.41419983
2022-04-03 13:04:07.698295,13.1,21.34181595
2022-04-03 13:04:18.114477,14.5,21.35432816
2022-04-03 13:04:28.601132,13.9,21.37641144
2022-04-03 13:04:39.064463,14.8,21.40922928
2022-04-03 13:04:49.489024,12,21.3428421
2022-04-03 13:04:59.884459,7.8,21.36122894
2022-04-03 13:05:10.294473,7.5,21.35489655
2022-04-03 13:05:20.794459,6.5,21.37654495
2022-04-03 13:05:31.274460,6.1,21.38179016
2022-04-03 13:05:41.691132,6.8,21.39381027
2022-04-03 13:05:52.107782,7.4,21.35025406
2022-04-03 13:06:02.577797,9.2,21.31859589
2022-04-03 13:06:12.978046,10.4,21.3311615
2022-04-03 13:06:23.541130,10.4,21.36685181
2022-04-03 13:06:34.054452,10.9,21.35876846
2022-04-03 13:06:44.454462,10.1,21.35455322
2022-04-03 13:06:54.871124,10.3,21.36740875
2022-04-03 13:07:05.307790,9.4,21.36251831
2022-04-03 13:07:15.691113,9.8,21.35338974
2022-04-03 13:07:26.091111,10.6,21.34784698
2022-04-03 13:07:36.516693,10.9,21.35726166
2022-04-03 13:07:47.064457,9.9,21.33975601
2022-04-03 13:07:57.632433,11.8,21.32309341
2022-04-03 13:08:08.087781,9.7,21.32401657
2022-04-03 13:08:18.487777,10.5,21.30869675
2022-04-03 13:08:28.884445,10.1,21.31403732
2022-04-03 13:08:39.363370,9.7,21.29641724
2022-04-03 13:08:49.777791,9.8,21.29747772
2022-04-03 13:09:00.264444,8.9,21.29966354
2022-04-03 13:09:10.701122,9.7,21.28887177
2022-04-03 13:09:21.251117,9.7,21.30284882
2022-04-03 13:09:31.829046,9.5,21.29542923
2022-04-03 13:09:42.361114,9.3,21.29792023
2022-04-03 13:09:52.824451,9.6,21.27958298
2022-04-03 13:10:03.274450,9,21.30350876
2022-04-03 13:10:13.781399,9.1,21.28902435
2022-04-03 13:10:24.204548,7.7,21.30155945
2022-04-03 13:10:34.617983,8.7,21.28759384
2022-04-03 13:10:45.004453,9.3,21.29174042
2022-04-03 13:10:55.411098,9.5,21.28756332
2022-04-03 13:11:05.817767,10.2,21.29721069
2022-04-03 13:11:16.234435,9.2,21.2969017
2022-04-03 13:11:26.654751,9.3,21.29893494
2022-04-03 13:11:37.171097,10.6,21.21880341
2022-04-03 13:11:47.584497,8.9,21.20593262
2022-04-03 13:11:58.005046,9.4,21.21250916
2022-04-03 13:12:08.421112,8,21.21089172
2022-04-03 13:12:18.837759,9.8,21.21756363
2022-04-03 13:12:29.245077,10.4,21.22190094
2022-04-03 13:12:39.664425,9.8,21.20523453
2022-04-03 13:12:50.121090,10.3,21.19843674
2022-04-03 13:13:00.724424,9.2,21.2095871
2022-04-03 13:13:11.197756,8.6,21.21297073
2022-04-03 13:13:21.757760,8.8,21.22934723
2022-04-03 13:13:32.177750,8.5,21.22318649
2022-04-03 13:13:42.581081,9.3,21.20634842
2022-04-03 13:13:53.089168,8.7,21.21561813
2022-04-03 13:14:03.494412,8.7,21.20284653
2022-04-03 13:14:14.003669,9.6,21.19859314
2022-04-03 13:14:24.434402,8.3,21.20081329
2022-04-03 13:14:34.847738,10,21.19895554
2022-04-03 13:14:45.347739,9.7,21.20135117
2022-04-03 13:14:55.934422,11.3,21.09062576
2022-04-03 13:15:06.387739,15.1,21.07830811
2022-04-03 13:15:16.877742,13.7,20.95822525
2022-04-03 13:15:27.317736,9.1,20.9938736
2022-04-03 13:15:37.774414,10.2,20.99965668
2022-04-03 13:15:48.187732,11.4,21.0100174
2022-04-03 13:15:58.671161,11.1,20.97730255
2022-04-03 13:16:09.101061,9.4,20.97887039
2022-04-03 13:16:19.501071,11.5,20.99806213
2022-04-03 13:16:29.964302,10.1,20.99611282
2022-04-03 13:16:40.424388,10.7,21.00157547
2022-04-03 13:16:50.848357,12.1,20.98266983
2022-04-03 13:17:01.287725,10.6,20.96740723
2022-04-03 13:17:11.773206,10.2,20.95903015
2022-04-03 13:17:22.187721,10.3,20.96070862
2022-04-03 13:17:32.617726,14.8,20.87388229
2022-04-03 13:17:43.057726,12.4,20.8432045
2022-04-03 13:17:53.467727,13.1,20.74692917
2022-04-03 13:18:04.050569,14.4,20.77866364
2022-04-03 13:18:14.464382,13,20.81129456
2022-04-03 13:18:24.911112,13.4,20.79920197
2022-04-03 13:18:35.317717,10.2,20.82382202
2022-04-03 13:18:45.717718,11.1,20.82219315
2022-04-03 13:18:56.171053,15.1,20.7119751
2022-04-03 13:19:06.597715,11.1,20.69322586
2022-04-03 13:19:17.034389,13.5,20.6769104
2022-04-03 13:19:27.487711,12.4,20.63905716
2022-04-03 13:19:37.894386,10.1,20.69779205
2022-04-03 13:19:48.384381,10.5,20.6865921
2022-04-03 13:19:58.787709,18.1,20.5537529
2022-04-03 13:20:09.314372,16.5,20.43444824
2022-04-03 13:20:19.721037,14.1,20.44082642
2022-04-03 13:20:30.144381,15.2,20.44050598
2022-04-03 13:20:40.591068,14.4,20.4920311
2022-04-03 13:20:50.991038,11.3,20.52154541
2022-04-03 13:21:01.434363,13,20.41890335
2022-04-03 13:21:11.981040,13.8,20.43040848
2022-04-03 13:21:22.431030,17,20.42425919
2022-04-03 13:21:32.967706,9.9,20.67141724
2022-04-03 13:21:43.447720,11.6,20.61487961
2022-04-03 13:21:53.855541,7.5,20.60593414
2022-04-03 13:22:04.321037,6.9,20.62108612
2022-04-03 13:22:14.764363,6.7,20.62467194
2022-04-03 13:22:25.195299,6.8,20.60549927
2022-04-03 13:22:35.617697,7.1,20.62349701
2022-04-03 13:22:46.114424,6.7,20.62944794
2022-04-03 13:22:56.530486,6.7,20.62487411
2022-04-03 13:23:07.061542,7.1,20.61763382
2022-04-03 13:23:17.497682,6.6,20.62279129
2022-04-03 13:23:27.994362,6.5,20.62737656
2022-04-03 13:23:38.437586,6.9,20.62189102
2022-04-03 13:23:48.847694,6.2,20.60353851
2022-04-03 13:23:59.287690,6.3,20.62374878
2022-04-03 13:24:09.781420,6.9,20.61425781
2022-04-03 13:24:20.224344,6.7,20.62703705
2022-04-03 13:24:30.694356,7,20.61611557
2022-04-03 13:24:41.079495,6.9,20.61458969
2022-04-03 13:24:51.570654,6.8,20.61614609
2022-04-03 13:25:01.981015,7.6,20.61518097
2022-04-03 13:25:12.397670,6.6,20.60843277
2022-04-03 13:25:22.877686,6.3,20.6124115
2022-04-03 13:25:33.284344,6.6,20.61306
2022-04-03 13:25:43.737667,6.8,20.60418701
2022-04-03 13:25:54.124334,6.4,20.6018486
2022-04-03 13:26:04.545191,6.4,20.60068893
2022-04-03 13:26:14.964329,7.6,20.61347961
2022-04-03 13:26:25.367668,8.1,20.61721039
2022-04-03 13:26:35.810071,6.6,20.59421158
2022-04-03 13:26:46.241007,6.7,20.59014511
2022-04-03 13:26:56.664344,6.5,20.60049438
2022-04-03 13:27:07.072837,6.6,20.60531616
2022-04-03 13:27:17.467667,6.3,20.60190201
2022-04-03 13:27:27.884981,6.4,20.60787201
2022-04-03 13:27:38.364330,6.4,20.58640671
2022-04-03 13:27:48.780790,6.7,20.60546875
2022-04-03 13:27:59.181000,6.5,20.59479141
2022-04-03 13:28:09.800995,5.7,20.59302902
2022-04-03 13:28:20.274327,6.2,20.59263229
2022-04-03 13:28:30.684333,5.6,20.59380722
2022-04-03 13:28:41.177665,6,20.59624481
2022-04-03 13:28:51.667662,5.8,20.60624313
2022-04-03 13:29:02.084340,6.1,20.59938431
2022-04-03 13:29:12.481765,6.5,20.59828186
2022-04-03 13:29:22.903155,5.9,20.59906006
2022-04-03 13:29:33.324321,5.7,20.60102463
2022-04-03 13:29:43.783400,6.2,20.59160995
2022-04-03 13:29:54.264750,5.6,20.58596039
2022-04-03 13:30:04.688954,5.5,20.58687592
2022-04-03 13:30:15.140988,6.3,20.58665466
2022-04-03 13:30:25.582460,5.4,20.58074951
2022-04-03 13:30:36.164312,5.7,20.57990646
2022-04-03 13:30:46.574307,5.3,20.57740784
2022-04-03 13:30:57.057645,5.3,20.5788002
2022-04-03 13:31:07.507643,5.6,20.57556534
2022-04-03 13:31:18.030645,6.3,20.57283783
2022-04-03 13:31:28.447645,5.4,20.57898331
2022-04-03 13:31:38.880979,5.3,20.57584381
2022-04-03 13:31:49.293715,5,20.57587814
2022-04-03 13:31:59.698628,5.3,20.54550934
2022-04-03 13:32:10.111503,5.2,20.54362488
2022-04-03 13:32:20.534305,6.4,20.50418472
2022-04-03 13:32:30.940985,10.8,20.54837418
2022-04-03 13:32:41.365194,13.5,20.50239563
2022-04-03 13:32:51.797412,18.6,20.46790695
2022-04-03 13:33:02.204287,16.6,20.5018692
2022-04-03 13:33:12.814298,17.1,20.29239273
2022-04-03 13:33:23.276843,19,20.48305893
2022-04-03 13:33:33.770955,14.1,20.55805206
2022-04-03 13:33:44.202715,13.8,20.55037689
2022-04-03 13:33:54.647619,13.2,20.54598236
2022-04-03 13:34:05.094284,13.1,20.52289581
2022-04-03 13:34:15.574287,11.9,20.53726196
2022-04-03 13:34:26.034283,12.4,20.55467987
2022-04-03 13:34:36.457645,11.9,20.57553864
2022-04-03 13:34:46.905923,11.8,20.56941986
2022-04-03 13:34:57.315383,11.9,20.57353973
2022-04-03 13:35:07.764301,11.9,20.56999969
2022-04-03 13:35:18.180972,11.9,20.56736374
2022-04-03 13:35:28.666044,12.1,20.57153702
2022-04-03 13:35:39.259377,12,20.57138062
2022-04-03 13:35:49.685061,11.8,20.56472015
2022-04-03 13:36:00.134273,12.3,20.563694
2022-04-03 13:36:10.592310,12.5,20.56023788
2022-04-03 13:36:21.007614,11.8,20.54689789
2022-04-03 13:36:31.492780,12.7,20.55890656
2022-04-03 13:36:41.967602,12.4,20.56193924
2022-04-03 13:36:52.384777,12.2,20.55572891
2022-04-03 13:37:02.867602,12.6,20.55305862
2022-04-03 13:37:13.320954,12.2,20.55134964
2022-04-03 13:37:23.774304,12.4,20.55190659
2022-04-03 13:37:34.184262,12.5,20.54986954
2022-04-03 13:37:44.590934,12.5,20.54959106
2022-04-03 13:37:55.007592,12.2,20.57455063
2022-04-03 13:38:05.464259,12.3,20.57143784
2022-04-03 13:38:16.077611,12.3,20.56613159
2022-04-03 13:38:26.542466,12.9,20.63171768
2022-04-03 13:38:37.049236,12.3,20.61942673
2022-04-03 13:38:47.474259,12.3,20.62287903
2022-04-03 13:38:57.887586,12.5,20.62047958
2022-04-03 13:39:08.297333,13.3,20.62297821
2022-04-03 13:39:18.697588,12.9,20.61843491
2022-04-03 13:39:29.167583,12.8,20.62530899
2022-04-03 13:39:39.667609,13,20.61848831
2022-04-03 13:39:50.098843,12.9,20.62602615
2022-04-03 13:40:00.517592,12.9,20.63101959
2022-04-03 13:40:10.977116,13,20.61444855
2022-04-03 13:40:21.384247,12.9,20.61084747
2022-04-03 13:40:31.840913,13.2,20.61667252
2022-04-03 13:40:42.254252,14,20.61376953
2022-04-03 13:40:52.670908,14.5,20.61657333
2022-04-03 13:41:03.091695,15.3,20.61728287
2022-04-03 13:41:13.554555,15.4,20.6095314
2022-04-03 13:41:24.037585,15.1,20.60559464
2022-04-03 13:41:34.457572,15.3,20.58047104
2022-04-03 13:41:44.897575,14.7,20.57423019
2022-04-03 13:41:55.304244,14.7,20.56887054
2022-04-03 13:42:05.748911,14.3,20.58323669
2022-04-03 13:42:16.200913,14.3,20.57987595
2022-04-03 13:42:26.737572,14.4,20.60083008
2022-04-03 13:42:37.180903,14.5,20.58745575
2022-04-03 13:42:47.720902,12.8,20.57933044
2022-04-03 13:42:58.359401,14.5,20.58599091
2022-04-03 13:43:09.030897,14.5,20.5908432
2022-04-03 13:43:19.777561,14.4,20.59452057
2022-04-03 13:43:30.417561,14.5,20.59800339
2022-04-03 13:43:41.040893,14.7,20.5766449
2022-04-03 13:43:51.577568,14.3,20.58471298
2022-04-03 13:44:02.166584,13.8,20.54545593
2022-04-03 13:44:12.830889,13.5,20.54361725
2022-04-03 13:44:23.490890,12.9,20.55344772
2022-04-03 13:44:34.078181,12.5,20.54285049
2022-04-03 13:44:44.647548,14,20.54364014
2022-04-03 13:44:55.216982,13.2,20.54497147
2022-04-03 13:45:05.684220,13.6,20.54093552
2022-04-03 13:45:16.194222,13.4,20.54488373
2022-04-03 13:45:26.590881,13.3,20.54611206
2022-04-03 13:45:37.094218,13.4,20.54140854
2022-04-03 13:45:47.614222,13.4,20.54524994
2022-04-03 13:45:58.266455,13.3,20.54916763
2022-04-03 13:46:08.887544,14,20.5418129
2022-04-03 13:46:19.437412,13.3,20.5462532
2022-04-03 13:46:29.948575,13.9,20.54047775
2022-04-03 13:46:40.548432,13.6,20.53520966
2022-04-03 13:46:51.131077,13.7,20.53674316
2022-04-03 13:47:01.626942,12.4,20.52361679
2022-04-03 13:47:12.294206,11.9,20.55416107
2022-04-03 13:47:22.672655,13.9,20.54581833
2022-04-03 13:47:33.160314,12.2,20.53227615
2022-04-03 13:47:43.640874,11.2,20.52697372
2022-04-03 13:47:54.069537,13,20.54185867
2022-04-03 13:48:04.487541,13.8,20.53347778
2022-04-03 13:48:14.980880,13.9,20.5374794
2022-04-03 13:48:25.568955,14.6,20.528965
2022-04-03 13:48:36.069560,14.2,20.52748489
2022-04-03 13:48:46.473455,14.6,20.51853561
2022-04-03 14:05:12.473448,6.5,20.47942734
2022-04-03 14:05:23.227469,1.8,20.45987701
2022-04-03 14:05:33.872482,1.1,20.47385025
2022-04-03 14:05:44.557462,1.2,20.4785881
2022-04-03 14:05:55.227581,0.9,20.47823334
2022-04-03 14:06:05.820423,1,20.48093414
2022-04-03 14:06:16.463183,1,20.48503876
2022-04-03 14:06:27.144462,1,20.48411942
2022-04-03 14:06:37.658076,1.2,20.47173309
2022-04-03 14:06:48.245773,1.3,20.46920013
2022-04-03 14:06:58.878142,1,20.47241974
2022-04-03 14:07:09.534513,1,20.47275925
2022-04-03 14:07:20.170761,1,20.47835541
2022-04-03 14:07:30.819173,0.9,20.47443008
2022-04-03 14:07:41.260743,1.2,20.47334671
2022-04-03 14:07:51.859294,1,20.47150803
2022-04-03 14:08:02.290505,1,20.4711113
2022-04-03 14:08:12.881227,1,20.46935654
2022-04-03 14:08:23.381711,1.7,20.45758438
2022-04-03 14:08:33.918110,0.9,20.46789169
2022-04-03 14:08:44.463853,1.3,20.4643631
2022-04-03 14:08:54.967441,1.4,20.46573639
2022-04-03 14:09:05.475844,1.2,20.46311188
2022-04-03 14:09:15.981192,1,20.46602631
2022-04-03 14:09:26.396246,1.1,20.47167969
2022-04-03 14:09:36.959661,1.1,20.46289444
2022-04-03 14:09:47.558386,1.1,20.47542572
2022-04-03 14:09:58.096844,1,20.47015762
2022-04-03 14:10:08.662048,2.4,20.40656662
2022-04-03 14:10:19.270746,5.2,20.42561722
2022-04-03 14:10:29.857403,4.4,20.91179276
2022-04-03 14:10:40.307397,6.9,20.9326973
2022-04-03 14:10:50.787401,5.4,20.96160889
2022-04-03 14:11:01.417398,5.2,20.95385361
2022-04-03 14:11:11.874076,3.9,20.94748306
2022-04-03 14:11:22.384889,4.8,20.95248795
2022-04-03 14:11:32.820738,4.3,20.91942215
2022-04-03 14:11:43.250594,4.5,20.96489716
2022-04-03 14:11:53.854067,4.3,20.97170258
2022-04-03 14:12:04.356043,4.1,20.96652985
2022-04-03 14:12:14.791535,3.7,20.97146225
2022-04-03 14:12:25.297408,3.8,20.96733856
2022-04-03 14:12:35.735633,7.2,20.89023972
2022-04-03 14:12:46.206066,4.8,20.88238144
2022-04-03 14:12:56.604050,4.2,20.88474655
2022-04-03 14:13:07.047913,4,20.88177109
2022-04-03 14:13:17.554083,4.5,20.89126205
2022-04-03 14:13:27.974051,8.5,20.9344101
2022-04-03 14:13:38.420721,7.3,20.85879517
2022-04-03 14:13:48.953730,17.4,20.44311142
2022-04-03 14:13:59.457386,13.9,20.25999451
2022-04-03 14:14:09.990721,13.1,20.00711441
2022-04-03 14:14:20.477385,11.3,19.98886108
2022-04-03 14:14:30.907381,9,20.01737595
2022-04-03 14:14:41.330719,9.8,20.00608826
2022-04-03 14:14:51.940710,10.4,19.98618317
2022-04-03 14:15:02.447387,13.7,19.95312119
2022-04-03 14:15:12.877382,13.1,20.01006699
2022-04-03 14:15:23.340709,12.5,19.98625183
2022-04-03 14:15:33.818851,9.6,19.87730408
2022-04-03 14:15:44.241695,13.4,19.87927246
2022-04-03 14:15:54.740702,11.3,19.9264183
2022-04-03 14:16:05.287362,12,19.89326477
2022-04-03 14:16:15.724036,10.1,19.89351654
2022-04-03 14:16:26.207374,9,19.90312195
2022-04-03 14:16:36.674033,7.9,19.90774918
2022-04-03 14:16:47.180707,12.7,19.79117966
2022-04-03 14:16:57.594038,8.1,19.8274231
2022-04-03 14:17:08.104034,10.8,19.85112381
2022-04-03 14:17:18.560231,8.4,19.89063263
2022-04-03 14:17:29.037358,7.2,19.90427399
2022-04-03 14:17:39.477368,9.2,19.88987732
2022-04-03 14:17:50.051921,6.3,19.91596222
2022-04-03 14:18:00.474034,7.5,19.92986679
2022-04-03 14:18:10.957362,6,19.96133804
2022-04-03 14:18:21.487755,5.6,19.96112442
2022-04-03 14:18:31.927355,5.9,19.9602356
2022-04-03 14:18:42.354025,9.4,19.97337341
2022-04-03 14:18:52.910690,12.2,19.97657776
2022-04-03 14:19:03.374036,9,20.01180267
2022-04-03 14:19:13.790698,10.5,19.98999405
2022-04-03 14:19:24.194012,12.5,19.9430542
2022-04-03 14:19:34.604025,8.5,19.9613533
2022-04-03 14:19:45.127353,12.2,19.92657852
2022-04-03 14:19:55.700710,7.9,19.93499756
2022-04-03 14:20:06.127144,11.4,19.92760849
2022-04-03 14:20:16.624012,9.1,19.91268539
2022-04-03 14:20:27.084024,11.5,19.89508438
2022-04-03 14:20:37.614016,9.5,19.89506912
2022-04-03 14:20:48.077346,12.6,20.30569458
2022-04-03 14:20:58.497331,9.7,20.50481415
2022-04-03 14:21:08.947345,4.7,20.51472473
2022-04-03 14:21:19.356318,4.7,20.50239944
2022-04-03 14:21:29.850695,4.6,20.51147461
2022-04-03 14:21:40.350692,4.3,20.50917816
2022-04-03 14:21:50.784223,4.2,20.52832794
2022-04-03 14:22:01.340660,4.2,20.52972794
2022-04-03 14:22:11.810672,4.1,20.5245285
2022-04-03 14:22:22.247341,3.5,20.52596283
2022-04-03 14:22:32.684338,3.9,20.53232193
2022-04-03 14:22:43.123996,3.8,20.52001953
2022-04-03 14:22:53.557341,3.7,20.53231812
2022-04-03 14:23:03.974160,4.2,20.49997711
2022-04-03 14:23:14.423996,3.8,20.52776718
2022-04-03 14:23:24.841031,4.1,20.53232574
2022-04-03 14:23:35.300515,3.5,20.52651978
2022-04-03 14:23:45.780661,3.7,20.51993942
2022-04-03 14:23:56.224448,4.8,20.52613449
2022-04-03 14:24:06.651149,4.1,20.51993561
2022-04-03 14:24:17.127326,3.4,20.51177597
2022-04-03 14:24:27.683990,3.6,20.52399445
2022-04-03 14:24:38.097322,3.9,20.52606964
2022-04-03 14:24:48.600653,3.6,20.52911377
2022-04-03 14:24:59.181743,3.4,20.52487183
2022-04-03 14:25:09.627640,3.5,20.50925446
2022-04-03 14:25:20.050995,3.3,20.51870728
2022-04-03 14:25:30.560644,3.2,20.52542877
2022-04-03 14:25:41.033973,3.4,20.51360703
2022-04-03 14:25:51.677308,4.4,20.51533127
2022-04-03 14:26:02.103979,3.4,20.52206421
2022-04-03 14:26:12.510652,4.4,20.50092697
2022-04-03 14:26:22.953976,9.4,20.36143112
2022-04-03 14:26:33.393977,7.4,20.34347916
2022-04-03 14:26:43.920642,4.7,20.36776733
2022-04-03 14:26:54.378834,2.7,20.3768692
2022-04-03 14:27:04.830641,8.6,20.26490021
2022-04-03 14:27:15.310653,7.7,20.16033936
2022-04-03 14:27:25.763975,7.5,20.22685242
2022-04-03 14:27:36.230661,4.6,20.27254868
2022-04-03 14:27:46.763743,5.1,20.20861053
2022-04-03 14:27:57.280626,7,20.15879822
2022-04-03 14:28:07.687301,44.6,19.27584076
2022-04-03 14:28:18.137300,14.4,20.22136307
2022-04-03 14:28:28.554847,13.1,20.20618057
2022-04-03 14:28:38.973965,10.3,19.95764923
2022-04-03 14:28:49.417285,9,19.92739105
2022-04-03 14:28:59.920625,5.7,19.92738724
2022-04-03 14:29:10.400621,6.5,20.1962204
2022-04-03 14:29:20.977307,6,20.240345
2022-04-03 14:29:31.535313,6.7,20.19546127
2022-04-03 14:29:42.017283,7.2,20.21285629
2022-04-03 14:29:52.510628,8.4,20.24460983
2022-04-03 14:30:03.169804,10.8,19.9204483
2022-04-03 14:46:23.784749,7.6,18.9026413
2022-04-03 14:46:34.547192,7.2,18.88545609
2022-04-03 14:46:45.183982,6.6,18.86159515
2022-04-03 14:46:55.743876,6.8,18.86136627
2022-04-03 14:47:06.348515,6.6,18.87105179
2022-04-03 14:47:16.893850,6.8,18.8803215
2022-04-03 14:47:27.540512,7.5,18.87808609
2022-04-03 14:47:38.146914,7.1,18.85238647
2022-04-03 14:47:48.617169,7.9,18.84731674
2022-04-03 14:47:59.096381,6.7,18.86195374
2022-04-03 14:48:09.663342,6.9,18.86855316
2022-04-03 14:48:20.087178,6.7,18.86380768
2022-04-03 14:48:30.637178,7.1,18.88127899
2022-04-03 14:48:41.153845,8.1,18.87410355
2022-04-03 14:48:51.757173,7.9,18.86854935
2022-04-03 14:49:02.360503,7.8,18.86158752
2022-04-03 14:49:12.778150,8.1,18.82074738
2022-04-03 14:49:23.260977,7.4,18.86555099
2022-04-03 14:49:33.740503,7.3,18.86132813
2022-04-03 14:49:44.173841,7.4,18.87245941
2022-04-03 14:49:54.583829,6.6,18.8711586
